clueweb12-0000tw-00-00009	Disney	/m/0f3wvt
clueweb12-0000tw-00-00009	Disney	/m/0f3wvt
clueweb12-0000tw-00-00009	WDW	/m/09b1k
clueweb12-0000tw-00-00009	WDW	/m/09b1k
clueweb12-0000tw-00-00009	WDW	/m/09b1k
clueweb12-0000tw-00-00009	Writing	/m/0j42b0k
clueweb12-0000tw-00-00009	Avg	/m/025ttn4
clueweb12-0000tw-00-00011	XML-RPC	/m/0kx02
clueweb12-0000tw-00-00011	POST	/m/03hkv8q
clueweb12-0000tw-00-00012	Password	/m/027wwx1
clueweb12-0000tw-00-00012	Cart	/m/019plg
clueweb12-0000tw-00-00012	US	/m/02q06f5
clueweb12-0000tw-00-00012	WALLS	/m/05p78zm
clueweb12-0000tw-00-00012	Zen Cart	/m/09kk6x
clueweb12-0000tw-00-00013	United Healthcare	/m/060jqm
clueweb12-0000tw-00-00013	Health Care	/m/01mw2x
clueweb12-0000tw-00-00013	Dental insurance	/m/0fqm9y
clueweb12-0000tw-00-00013	Ovarian Cancer	/m/080q7fb
clueweb12-0000tw-00-00013	Breast Cancer	/m/0j8hd
clueweb12-0000tw-00-00013	Bladder Cancer	/m/01bcp7
clueweb12-0000tw-00-00013	Blood Cancer	/m/02vn0j
clueweb12-0000tw-00-00013	Bone Cancer	/m/01t125
clueweb12-0000tw-00-00013	Brain Cancer	/m/09969
clueweb12-0000tw-00-00013	Breast Cancer	/m/0j8hd
clueweb12-0000tw-00-00013	Cancer Information	/m/08fcwk
clueweb12-0000tw-00-00013	Cancer Treatment	/m/09gfv0s
clueweb12-0000tw-00-00013	Cervical	/m/0d_bk
clueweb12-0000tw-00-00013	Cheap	/m/0g67q2n
clueweb12-0000tw-00-00013	Colon Cancer	/m/01dcqj
clueweb12-0000tw-00-00013	Dental	/m/03wjn6
clueweb12-0000tw-00-00013	Health Care Services	/m/01mw2x
clueweb12-0000tw-00-00013	Liver Cancer	/m/03m3vr6
clueweb12-0000tw-00-00013	Mouth	/m/01rzx8y
clueweb12-0000tw-00-00013	Ovarian Cancer	/m/080q7fb
clueweb12-0000tw-00-00013	Skin Cancer	/m/0h9dj
clueweb12-0000tw-00-00013	Stomach Cancer	/m/01mtqf
clueweb12-0000tw-00-00013	Testicular Cancer	/m/01rt5h
clueweb12-0000tw-00-00013	Thyroid Cancer	/m/011wk5
clueweb12-0000tw-00-00013	United	/m/091zcg
clueweb12-0000tw-00-00013	Search	/m/02wvbrv
clueweb12-0000tw-00-00013	Breast Cancer	/m/0j8hd
clueweb12-0000tw-00-00013	Health Care	/m/01mw2x
clueweb12-0000tw-00-00013	Women	/m/027dsv2
clueweb12-0000tw-00-00013	Theme	/m/012s05
clueweb12-0000tw-00-00014	United Healthcare	/m/060jqm
clueweb12-0000tw-00-00014	Health Care	/m/01mw2x
clueweb12-0000tw-00-00014	Dental insurance	/m/0fqm9y
clueweb12-0000tw-00-00014	Ovarian Cancer	/m/080q7fb
clueweb12-0000tw-00-00014	Breast Cancer	/m/0j8hd
clueweb12-0000tw-00-00014	Kaposi	/m/0bqpg
clueweb12-0000tw-00-00014	Bladder Cancer	/m/01bcp7
clueweb12-0000tw-00-00014	Blood Cancer	/m/02vn0j
clueweb12-0000tw-00-00014	Bone Cancer	/m/01t125
clueweb12-0000tw-00-00014	Brain Cancer	/m/09969
clueweb12-0000tw-00-00014	Breast Cancer	/m/0j8hd
clueweb12-0000tw-00-00014	Cancer Information	/m/08fcwk
clueweb12-0000tw-00-00014	Cancer Treatment	/m/09gfv0s
clueweb12-0000tw-00-00014	Cervical	/m/0d_bk
clueweb12-0000tw-00-00014	Cheap	/m/0g67q2n
clueweb12-0000tw-00-00014	Colon Cancer	/m/01dcqj
clueweb12-0000tw-00-00014	Dental	/m/03wjn6
clueweb12-0000tw-00-00014	Health Care Services	/m/01mw2x
clueweb12-0000tw-00-00014	Liver Cancer	/m/03m3vr6
clueweb12-0000tw-00-00014	Mouth	/m/01rzx8y
clueweb12-0000tw-00-00014	Ovarian Cancer	/m/080q7fb
clueweb12-0000tw-00-00014	Skin Cancer	/m/0h9dj
clueweb12-0000tw-00-00014	Stomach Cancer	/m/01mtqf
clueweb12-0000tw-00-00014	Testicular Cancer	/m/01rt5h
clueweb12-0000tw-00-00014	Thyroid Cancer	/m/011wk5
clueweb12-0000tw-00-00014	United	/m/091zcg
clueweb12-0000tw-00-00014	Search	/m/02wvbrv
clueweb12-0000tw-00-00014	Breast Cancer	/m/0j8hd
clueweb12-0000tw-00-00014	Health Care	/m/01mw2x
clueweb12-0000tw-00-00014	Women	/m/027dsv2
clueweb12-0000tw-00-00014	Theme	/m/012s05
clueweb12-0000tw-00-00015	United Healthcare	/m/060jqm
clueweb12-0000tw-00-00015	Health Care	/m/01mw2x
clueweb12-0000tw-00-00015	Dental insurance	/m/0fqm9y
clueweb12-0000tw-00-00015	Ovarian Cancer	/m/080q7fb
clueweb12-0000tw-00-00015	Breast Cancer	/m/0j8hd
clueweb12-0000tw-00-00015	Tinnitus	/m/0pv6y
clueweb12-0000tw-00-00015	Tinnitus	/m/0pv6y
clueweb12-0000tw-00-00015	Tinnitus	/m/0pv6y
clueweb12-0000tw-00-00015	Bladder Cancer	/m/01bcp7
clueweb12-0000tw-00-00015	Blood Cancer	/m/02vn0j
clueweb12-0000tw-00-00015	Bone Cancer	/m/01t125
clueweb12-0000tw-00-00015	Brain Cancer	/m/09969
clueweb12-0000tw-00-00015	Breast Cancer	/m/0j8hd
clueweb12-0000tw-00-00015	Cancer Information	/m/08fcwk
clueweb12-0000tw-00-00015	Cancer Treatment	/m/09gfv0s
clueweb12-0000tw-00-00015	Cervical	/m/0d_bk
clueweb12-0000tw-00-00015	Cheap	/m/0g67q2n
clueweb12-0000tw-00-00015	Colon Cancer	/m/01dcqj
clueweb12-0000tw-00-00015	Dental	/m/03wjn6
clueweb12-0000tw-00-00015	Health Care Services	/m/01mw2x
clueweb12-0000tw-00-00015	Liver Cancer	/m/03m3vr6
clueweb12-0000tw-00-00015	Mouth	/m/01rzx8y
clueweb12-0000tw-00-00015	Ovarian Cancer	/m/080q7fb
clueweb12-0000tw-00-00015	Skin Cancer	/m/0h9dj
clueweb12-0000tw-00-00015	Stomach Cancer	/m/01mtqf
clueweb12-0000tw-00-00015	Testicular Cancer	/m/01rt5h
clueweb12-0000tw-00-00015	Thyroid Cancer	/m/011wk5
clueweb12-0000tw-00-00015	United	/m/091zcg
clueweb12-0000tw-00-00015	Search	/m/02wvbrv
clueweb12-0000tw-00-00015	Breast Cancer	/m/0j8hd
clueweb12-0000tw-00-00015	Health Care	/m/01mw2x
clueweb12-0000tw-00-00015	Women	/m/027dsv2
clueweb12-0000tw-00-00015	Theme	/m/012s05
clueweb12-0000tw-00-00016	United Healthcare	/m/060jqm
clueweb12-0000tw-00-00016	Health Care	/m/01mw2x
clueweb12-0000tw-00-00016	Dental insurance	/m/0fqm9y
clueweb12-0000tw-00-00016	Ovarian Cancer	/m/080q7fb
clueweb12-0000tw-00-00016	Breast Cancer	/m/0j8hd
clueweb12-0000tw-00-00016	Bladder Cancer	/m/01bcp7
clueweb12-0000tw-00-00016	Blood Cancer	/m/02vn0j
clueweb12-0000tw-00-00016	Bone Cancer	/m/01t125
clueweb12-0000tw-00-00016	Brain Cancer	/m/09969
clueweb12-0000tw-00-00016	Breast Cancer	/m/0j8hd
clueweb12-0000tw-00-00016	Cancer Information	/m/08fcwk
clueweb12-0000tw-00-00016	Cancer Treatment	/m/09gfv0s
clueweb12-0000tw-00-00016	Cervical	/m/0d_bk
clueweb12-0000tw-00-00016	Cheap	/m/0g67q2n
clueweb12-0000tw-00-00016	Colon Cancer	/m/01dcqj
clueweb12-0000tw-00-00016	Dental	/m/03wjn6
clueweb12-0000tw-00-00016	Health Care Services	/m/01mw2x
clueweb12-0000tw-00-00016	Liver Cancer	/m/03m3vr6
clueweb12-0000tw-00-00016	Mouth	/m/01rzx8y
clueweb12-0000tw-00-00016	Ovarian Cancer	/m/080q7fb
clueweb12-0000tw-00-00016	Skin Cancer	/m/0h9dj
clueweb12-0000tw-00-00016	Stomach Cancer	/m/01mtqf
clueweb12-0000tw-00-00016	Testicular Cancer	/m/01rt5h
clueweb12-0000tw-00-00016	Thyroid Cancer	/m/011wk5
clueweb12-0000tw-00-00016	United	/m/091zcg
clueweb12-0000tw-00-00016	Search	/m/02wvbrv
clueweb12-0000tw-00-00016	Breast Cancer	/m/0j8hd
clueweb12-0000tw-00-00016	Health Care	/m/01mw2x
clueweb12-0000tw-00-00016	Women	/m/027dsv2
clueweb12-0000tw-00-00016	Theme	/m/012s05
clueweb12-0000tw-00-00017	United Healthcare	/m/060jqm
clueweb12-0000tw-00-00017	Health Care	/m/01mw2x
clueweb12-0000tw-00-00017	Dental insurance	/m/0fqm9y
clueweb12-0000tw-00-00017	Ovarian Cancer	/m/080q7fb
clueweb12-0000tw-00-00017	Breast Cancer	/m/0j8hd
clueweb12-0000tw-00-00017	Bladder Cancer	/m/01bcp7
clueweb12-0000tw-00-00017	Blood Cancer	/m/02vn0j
clueweb12-0000tw-00-00017	Bone Cancer	/m/01t125
clueweb12-0000tw-00-00017	Brain Cancer	/m/09969
clueweb12-0000tw-00-00017	Breast Cancer	/m/0j8hd
clueweb12-0000tw-00-00017	Cancer Information	/m/08fcwk
clueweb12-0000tw-00-00017	Cancer Treatment	/m/09gfv0s
clueweb12-0000tw-00-00017	Cervical	/m/0d_bk
clueweb12-0000tw-00-00017	Cheap	/m/0g67q2n
clueweb12-0000tw-00-00017	Colon Cancer	/m/01dcqj
clueweb12-0000tw-00-00017	Dental	/m/03wjn6
clueweb12-0000tw-00-00017	Health Care Services	/m/01mw2x
clueweb12-0000tw-00-00017	Liver Cancer	/m/03m3vr6
clueweb12-0000tw-00-00017	Mouth	/m/01rzx8y
clueweb12-0000tw-00-00017	Ovarian Cancer	/m/080q7fb
clueweb12-0000tw-00-00017	Skin Cancer	/m/0h9dj
clueweb12-0000tw-00-00017	Stomach Cancer	/m/01mtqf
clueweb12-0000tw-00-00017	Testicular Cancer	/m/01rt5h
clueweb12-0000tw-00-00017	Thyroid Cancer	/m/011wk5
clueweb12-0000tw-00-00017	United	/m/091zcg
clueweb12-0000tw-00-00017	Search	/m/02wvbrv
clueweb12-0000tw-00-00017	Breast Cancer	/m/0j8hd
clueweb12-0000tw-00-00017	Health Care	/m/01mw2x
clueweb12-0000tw-00-00017	Women	/m/027dsv2
clueweb12-0000tw-00-00017	Theme	/m/012s05
clueweb12-0000tw-00-00018	United Healthcare	/m/060jqm
clueweb12-0000tw-00-00018	Health Care	/m/01mw2x
clueweb12-0000tw-00-00018	Dental insurance	/m/0fqm9y
clueweb12-0000tw-00-00018	Ovarian Cancer	/m/080q7fb
clueweb12-0000tw-00-00018	Breast Cancer	/m/0j8hd
clueweb12-0000tw-00-00018	Berlin	/m/0h56f6f
clueweb12-0000tw-00-00018	Bladder Cancer	/m/01bcp7
clueweb12-0000tw-00-00018	Blood Cancer	/m/02vn0j
clueweb12-0000tw-00-00018	Bone Cancer	/m/01t125
clueweb12-0000tw-00-00018	Brain Cancer	/m/09969
clueweb12-0000tw-00-00018	Breast Cancer	/m/0j8hd
clueweb12-0000tw-00-00018	Cancer Information	/m/08fcwk
clueweb12-0000tw-00-00018	Cancer Treatment	/m/09gfv0s
clueweb12-0000tw-00-00018	Cervical	/m/0d_bk
clueweb12-0000tw-00-00018	Cheap	/m/0g67q2n
clueweb12-0000tw-00-00018	Colon Cancer	/m/01dcqj
clueweb12-0000tw-00-00018	Colorectal Cancer	/m/01dcqj
clueweb12-0000tw-00-00018	Dental	/m/03wjn6
clueweb12-0000tw-00-00018	Esophageal Cancer	/m/01k9gb
clueweb12-0000tw-00-00018	Health Care Services	/m/01mw2x
clueweb12-0000tw-00-00018	Liver Cancer	/m/03m3vr6
clueweb12-0000tw-00-00018	Mouth	/m/01rzx8y
clueweb12-0000tw-00-00018	Ovarian Cancer	/m/080q7fb
clueweb12-0000tw-00-00018	Skin Cancer	/m/0h9dj
clueweb12-0000tw-00-00018	Stomach Cancer	/m/01mtqf
clueweb12-0000tw-00-00018	Testicular Cancer	/m/01rt5h
clueweb12-0000tw-00-00018	Thyroid Cancer	/m/011wk5
clueweb12-0000tw-00-00018	Treatment of Cancer	/m/09gfv0s
clueweb12-0000tw-00-00018	United	/m/091zcg
clueweb12-0000tw-00-00018	Breast Cancer	/m/0j8hd
clueweb12-0000tw-00-00018	Search	/m/02wvbrv
clueweb12-0000tw-00-00018	Breast Cancer	/m/0j8hd
clueweb12-0000tw-00-00018	Health Care	/m/01mw2x
clueweb12-0000tw-00-00018	Women	/m/027dsv2
clueweb12-0000tw-00-00018	Theme	/m/012s05
clueweb12-0000tw-00-00019	United Healthcare	/m/060jqm
clueweb12-0000tw-00-00019	Health Care	/m/01mw2x
clueweb12-0000tw-00-00019	Dental insurance	/m/0fqm9y
clueweb12-0000tw-00-00019	Ovarian Cancer	/m/080q7fb
clueweb12-0000tw-00-00019	Breast Cancer	/m/0j8hd
clueweb12-0000tw-00-00019	The United States	/m/0d0xs
clueweb12-0000tw-00-00019	State	/m/04y847h
clueweb12-0000tw-00-00019	Medicaid	/m/0fh83
clueweb12-0000tw-00-00019	U.S.	/m/01bqks
clueweb12-0000tw-00-00019	Center	/m/0dmg6m
clueweb12-0000tw-00-00019	Control and Prevention	/m/01zrs
clueweb12-0000tw-00-00019	CDC	/m/07988f
clueweb12-0000tw-00-00019	U.S.	/m/01bqks
clueweb12-0000tw-00-00019	Healthcare	/m/03k_bf
clueweb12-0000tw-00-00019	Healthcare	/m/03k_bf
clueweb12-0000tw-00-00019	NIMH	/m/05pt7g
clueweb12-0000tw-00-00019	Community	/m/02w8c
clueweb12-0000tw-00-00019	State	/m/04y847h
clueweb12-0000tw-00-00019	Bladder Cancer	/m/01bcp7
clueweb12-0000tw-00-00019	Blood Cancer	/m/02vn0j
clueweb12-0000tw-00-00019	Bone Cancer	/m/01t125
clueweb12-0000tw-00-00019	Brain Cancer	/m/09969
clueweb12-0000tw-00-00019	Breast Cancer	/m/0j8hd
clueweb12-0000tw-00-00019	Cancer Information	/m/08fcwk
clueweb12-0000tw-00-00019	Cancer Treatment	/m/09gfv0s
clueweb12-0000tw-00-00019	Cervical	/m/0d_bk
clueweb12-0000tw-00-00019	Cheap	/m/0g67q2n
clueweb12-0000tw-00-00019	Colon Cancer	/m/01dcqj
clueweb12-0000tw-00-00019	Colorectal Cancer	/m/01dcqj
clueweb12-0000tw-00-00019	Dental	/m/03wjn6
clueweb12-0000tw-00-00019	Esophageal Cancer	/m/01k9gb
clueweb12-0000tw-00-00019	Health Care Services	/m/01mw2x
clueweb12-0000tw-00-00019	Liver Cancer	/m/03m3vr6
clueweb12-0000tw-00-00019	Mouth	/m/01rzx8y
clueweb12-0000tw-00-00019	Ovarian Cancer	/m/080q7fb
clueweb12-0000tw-00-00019	Skin Cancer	/m/0h9dj
clueweb12-0000tw-00-00019	Stomach Cancer	/m/01mtqf
clueweb12-0000tw-00-00019	Testicular Cancer	/m/01rt5h
clueweb12-0000tw-00-00019	Thyroid Cancer	/m/011wk5
clueweb12-0000tw-00-00019	Treatment of Cancer	/m/09gfv0s
clueweb12-0000tw-00-00019	United	/m/091zcg
clueweb12-0000tw-00-00019	Breast Cancer	/m/0j8hd
clueweb12-0000tw-00-00019	Search	/m/02wvbrv
clueweb12-0000tw-00-00019	Breast Cancer	/m/0j8hd
clueweb12-0000tw-00-00019	Health Care	/m/01mw2x
clueweb12-0000tw-00-00019	Women	/m/027dsv2
clueweb12-0000tw-00-00019	Theme	/m/012s05
clueweb12-0000tw-00-00020	United Healthcare	/m/060jqm
clueweb12-0000tw-00-00020	Health Care	/m/01mw2x
clueweb12-0000tw-00-00020	Dental insurance	/m/0fqm9y
clueweb12-0000tw-00-00020	Ovarian Cancer	/m/080q7fb
clueweb12-0000tw-00-00020	Breast Cancer	/m/0j8hd
clueweb12-0000tw-00-00020	Bachelors	/m/01tjw4k
clueweb12-0000tw-00-00020	Bladder Cancer	/m/01bcp7
clueweb12-0000tw-00-00020	Blood Cancer	/m/02vn0j
clueweb12-0000tw-00-00020	Bone Cancer	/m/01t125
clueweb12-0000tw-00-00020	Brain Cancer	/m/09969
clueweb12-0000tw-00-00020	Breast Cancer	/m/0j8hd
clueweb12-0000tw-00-00020	Cancer Information	/m/08fcwk
clueweb12-0000tw-00-00020	Cancer Treatment	/m/09gfv0s
clueweb12-0000tw-00-00020	Cervical	/m/0d_bk
clueweb12-0000tw-00-00020	Cheap	/m/0g67q2n
clueweb12-0000tw-00-00020	Colon Cancer	/m/01dcqj
clueweb12-0000tw-00-00020	Colorectal Cancer	/m/01dcqj
clueweb12-0000tw-00-00020	Dental	/m/03wjn6
clueweb12-0000tw-00-00020	Esophageal Cancer	/m/01k9gb
clueweb12-0000tw-00-00020	Health Care Services	/m/01mw2x
clueweb12-0000tw-00-00020	Liver Cancer	/m/03m3vr6
clueweb12-0000tw-00-00020	Mouth	/m/01rzx8y
clueweb12-0000tw-00-00020	Ovarian Cancer	/m/080q7fb
clueweb12-0000tw-00-00020	Skin Cancer	/m/0h9dj
clueweb12-0000tw-00-00020	Stomach Cancer	/m/01mtqf
clueweb12-0000tw-00-00020	Testicular Cancer	/m/01rt5h
clueweb12-0000tw-00-00020	Thyroid Cancer	/m/011wk5
clueweb12-0000tw-00-00020	Treatment of Cancer	/m/09gfv0s
clueweb12-0000tw-00-00020	United	/m/091zcg
clueweb12-0000tw-00-00020	Breast Cancer	/m/0j8hd
clueweb12-0000tw-00-00020	Search	/m/02wvbrv
clueweb12-0000tw-00-00020	Breast Cancer	/m/0j8hd
clueweb12-0000tw-00-00020	Health Care	/m/01mw2x
clueweb12-0000tw-00-00020	Women	/m/027dsv2
clueweb12-0000tw-00-00020	Theme	/m/012s05
clueweb12-0000tw-00-00021	United Healthcare	/m/060jqm
clueweb12-0000tw-00-00021	Health Care	/m/01mw2x
clueweb12-0000tw-00-00021	Dental insurance	/m/0fqm9y
clueweb12-0000tw-00-00021	Ovarian Cancer	/m/080q7fb
clueweb12-0000tw-00-00021	Breast Cancer	/m/0j8hd
clueweb12-0000tw-00-00021	Bladder Cancer	/m/01bcp7
clueweb12-0000tw-00-00021	Blood Cancer	/m/02vn0j
clueweb12-0000tw-00-00021	Bone Cancer	/m/01t125
clueweb12-0000tw-00-00021	Brain Cancer	/m/09969
clueweb12-0000tw-00-00021	Breast Cancer	/m/0j8hd
clueweb12-0000tw-00-00021	Cancer Information	/m/08fcwk
clueweb12-0000tw-00-00021	Cancer Treatment	/m/09gfv0s
clueweb12-0000tw-00-00021	Cervical	/m/0d_bk
clueweb12-0000tw-00-00021	Cheap	/m/0g67q2n
clueweb12-0000tw-00-00021	Colon Cancer	/m/01dcqj
clueweb12-0000tw-00-00021	Colorectal Cancer	/m/01dcqj
clueweb12-0000tw-00-00021	Dental	/m/03wjn6
clueweb12-0000tw-00-00021	Esophageal Cancer	/m/01k9gb
clueweb12-0000tw-00-00021	Health Care Services	/m/01mw2x
clueweb12-0000tw-00-00021	Liver Cancer	/m/03m3vr6
clueweb12-0000tw-00-00021	Mouth	/m/01rzx8y
clueweb12-0000tw-00-00021	Ovarian Cancer	/m/080q7fb
clueweb12-0000tw-00-00021	Skin Cancer	/m/0h9dj
clueweb12-0000tw-00-00021	Stomach Cancer	/m/01mtqf
clueweb12-0000tw-00-00021	Testicular Cancer	/m/01rt5h
clueweb12-0000tw-00-00021	Thyroid Cancer	/m/011wk5
clueweb12-0000tw-00-00021	Treatment of Cancer	/m/09gfv0s
clueweb12-0000tw-00-00021	United	/m/091zcg
clueweb12-0000tw-00-00021	Breast Cancer	/m/0j8hd
clueweb12-0000tw-00-00021	Search	/m/02wvbrv
clueweb12-0000tw-00-00021	Breast Cancer	/m/0j8hd
clueweb12-0000tw-00-00021	Health Care	/m/01mw2x
clueweb12-0000tw-00-00021	Women	/m/027dsv2
clueweb12-0000tw-00-00021	Theme	/m/012s05
clueweb12-0000tw-00-00022	United Healthcare	/m/060jqm
clueweb12-0000tw-00-00022	Health Care	/m/01mw2x
clueweb12-0000tw-00-00022	Dental insurance	/m/0fqm9y
clueweb12-0000tw-00-00022	Ovarian Cancer	/m/080q7fb
clueweb12-0000tw-00-00022	Breast Cancer	/m/0j8hd
clueweb12-0000tw-00-00022	California	/m/0gx1l
clueweb12-0000tw-00-00022	Care	/m/0g9z879
clueweb12-0000tw-00-00022	Household	/m/019dx1
clueweb12-0000tw-00-00022	Household	/m/019dx1
clueweb12-0000tw-00-00022	Nurses	/m/03f0h3j
clueweb12-0000tw-00-00022	Health Care	/m/01mw2x
clueweb12-0000tw-00-00022	Bladder Cancer	/m/01bcp7
clueweb12-0000tw-00-00022	Blood Cancer	/m/02vn0j
clueweb12-0000tw-00-00022	Bone Cancer	/m/01t125
clueweb12-0000tw-00-00022	Brain Cancer	/m/09969
clueweb12-0000tw-00-00022	Breast Cancer	/m/0j8hd
clueweb12-0000tw-00-00022	Cancer Information	/m/08fcwk
clueweb12-0000tw-00-00022	Cancer Treatment	/m/09gfv0s
clueweb12-0000tw-00-00022	Cervical	/m/0d_bk
clueweb12-0000tw-00-00022	Cheap	/m/0g67q2n
clueweb12-0000tw-00-00022	Colon Cancer	/m/01dcqj
clueweb12-0000tw-00-00022	Colorectal Cancer	/m/01dcqj
clueweb12-0000tw-00-00022	Dental	/m/03wjn6
clueweb12-0000tw-00-00022	Esophageal Cancer	/m/01k9gb
clueweb12-0000tw-00-00022	Health Care Services	/m/01mw2x
clueweb12-0000tw-00-00022	Liver Cancer	/m/03m3vr6
clueweb12-0000tw-00-00022	Mouth	/m/01rzx8y
clueweb12-0000tw-00-00022	Ovarian Cancer	/m/080q7fb
clueweb12-0000tw-00-00022	Skin Cancer	/m/0h9dj
clueweb12-0000tw-00-00022	Stomach Cancer	/m/01mtqf
clueweb12-0000tw-00-00022	Testicular Cancer	/m/01rt5h
clueweb12-0000tw-00-00022	Thyroid Cancer	/m/011wk5
clueweb12-0000tw-00-00022	Treatment of Cancer	/m/09gfv0s
clueweb12-0000tw-00-00022	United	/m/091zcg
clueweb12-0000tw-00-00022	Breast Cancer	/m/0j8hd
clueweb12-0000tw-00-00022	Search	/m/02wvbrv
clueweb12-0000tw-00-00022	Breast Cancer	/m/0j8hd
clueweb12-0000tw-00-00022	Health Care	/m/01mw2x
clueweb12-0000tw-00-00022	Women	/m/027dsv2
clueweb12-0000tw-00-00022	Theme	/m/012s05
clueweb12-0000tw-00-00023	United Healthcare	/m/060jqm
clueweb12-0000tw-00-00023	Health Care	/m/01mw2x
clueweb12-0000tw-00-00023	Dental insurance	/m/0fqm9y
clueweb12-0000tw-00-00023	Ovarian Cancer	/m/080q7fb
clueweb12-0000tw-00-00023	Breast Cancer	/m/0j8hd
clueweb12-0000tw-00-00023	Bladder Cancer	/m/01bcp7
clueweb12-0000tw-00-00023	Blood Cancer	/m/02vn0j
clueweb12-0000tw-00-00023	Bone Cancer	/m/01t125
clueweb12-0000tw-00-00023	Brain Cancer	/m/09969
clueweb12-0000tw-00-00023	Breast Cancer	/m/0j8hd
clueweb12-0000tw-00-00023	Cancer Information	/m/08fcwk
clueweb12-0000tw-00-00023	Cancer Treatment	/m/09gfv0s
clueweb12-0000tw-00-00023	Cervical	/m/0d_bk
clueweb12-0000tw-00-00023	Cheap	/m/0g67q2n
clueweb12-0000tw-00-00023	Colon Cancer	/m/01dcqj
clueweb12-0000tw-00-00023	Colorectal Cancer	/m/01dcqj
clueweb12-0000tw-00-00023	Dental	/m/03wjn6
clueweb12-0000tw-00-00023	Esophageal Cancer	/m/01k9gb
clueweb12-0000tw-00-00023	Health Care Services	/m/01mw2x
clueweb12-0000tw-00-00023	Liver Cancer	/m/03m3vr6
clueweb12-0000tw-00-00023	Mouth	/m/01rzx8y
clueweb12-0000tw-00-00023	Ovarian Cancer	/m/080q7fb
clueweb12-0000tw-00-00023	Skin Cancer	/m/0h9dj
clueweb12-0000tw-00-00023	Stomach Cancer	/m/01mtqf
clueweb12-0000tw-00-00023	Testicular Cancer	/m/01rt5h
clueweb12-0000tw-00-00023	Thyroid Cancer	/m/011wk5
clueweb12-0000tw-00-00023	Treatment of Cancer	/m/09gfv0s
clueweb12-0000tw-00-00023	United	/m/091zcg
clueweb12-0000tw-00-00023	Breast Cancer	/m/0j8hd
clueweb12-0000tw-00-00023	Search	/m/02wvbrv
clueweb12-0000tw-00-00023	Breast Cancer	/m/0j8hd
clueweb12-0000tw-00-00023	Health Care	/m/01mw2x
clueweb12-0000tw-00-00023	Women	/m/027dsv2
clueweb12-0000tw-00-00023	Theme	/m/012s05
clueweb12-0000tw-00-00024	United Healthcare	/m/060jqm
clueweb12-0000tw-00-00024	Health Care	/m/01mw2x
clueweb12-0000tw-00-00024	Dental insurance	/m/0fqm9y
clueweb12-0000tw-00-00024	Ovarian Cancer	/m/080q7fb
clueweb12-0000tw-00-00024	Breast Cancer	/m/0j8hd
clueweb12-0000tw-00-00024	the United States	/m/0d0xs
clueweb12-0000tw-00-00024	Bladder Cancer	/m/01bcp7
clueweb12-0000tw-00-00024	Blood Cancer	/m/02vn0j
clueweb12-0000tw-00-00024	Bone Cancer	/m/01t125
clueweb12-0000tw-00-00024	Brain Cancer	/m/09969
clueweb12-0000tw-00-00024	Breast Cancer	/m/0j8hd
clueweb12-0000tw-00-00024	Cancer Information	/m/08fcwk
clueweb12-0000tw-00-00024	Cancer Treatment	/m/09gfv0s
clueweb12-0000tw-00-00024	Cervical	/m/0d_bk
clueweb12-0000tw-00-00024	Cheap	/m/0g67q2n
